Time ,Proteins,peak 
61.9292,60,0.87643
61.9477,59,0.87643
62.1243,60,1.08356
62.1362,59,1.08356
62.3025,60,0.989173
62.3605,59,0.866255
62.4002,60,0.866255
62.4426,59,0.866255
62.4478,58,0.866255
62.474,59,0.873602
62.5887,58,1.00965
62.7338,57,0.832709
62.7345,56,0.832709
62.7775,57,0.832709
63.0035,58,0.832709
63.0352,57,0.832709
63.124,58,1.12878
63.1959,59,1.12878
63.2219,60,1.12878
63.288,61,1.12878
63.3346,62,0.883503
63.5109,63,0.891085
63.5216,64,0.871229
63.6183,65,0.981578
63.6966,64,0.846293
63.7083,63,0.846293
63.7987,62,0.786264
63.9297,61,0.786264
63.9757,60,0.786264
64.0624,59,0.786264
64.1941,60,1.04541
64.2423,61,1.09238
64.2626,62,1.10191
64.33,63,1.10191
64.3863,64,1.15107
64.4004,65,1.15107
64.5139,66,1.17464
64.5178,67,1.17464
64.5749,68,1.17464
64.5779,69,1.17464
64.5915,68,1.17464
64.5998,69,1.17464
64.6688,68,0.68827
64.7488,67,0.838063
64.7853,68,0.838063
65.1619,69,1.04821
65.2162,70,1.04821
65.3012,71,1.04821
65.3334,72,1.04821
65.3543,73,1.04821
65.4993,74,1.04821
65.5761,75,1.04821
65.6449,76,1.04821
65.6782,77,1.04821
65.6854,78,1.04821
65.8066,77,1.04821
66.0002,78,1.04821
66.0404,77,0.796755
66.3546,76,1.10668
66.4255,75,0.834708
66.5584,74,0.834708
66.6084,73,0.834708
66.6133,72,0.834708
66.6881,71,0.834708
66.8069,72,0.834708
66.8891,71,1.12148
66.8979,70,1.12148
66.9714,69,1.12148
67.206,70,0.934213
67.2373,69,0.934213
67.3091,68,0.934213
67.3709,67,0.934213
67.4334,68,0.875195
67.6256,67,0.875195
67.6823,66,0.875195
67.9933,67,0.858009
68.0457,68,0.858009
68.0507,67,0.858009
68.0706,66,0.858009
68.0894,65,0.858009
68.2283,64,0.858009
68.2466,65,0.858009
68.2746,64,0.858009
68.4077,63,0.858009
68.4087,62,0.858009
68.7049,63,0.858009
68.7846,64,0.858009
68.7912,63,0.858009
69.2812,62,1.16278
69.5714,61,1.27241
69.5969,60,1.27241
69.849,59,0.909485
69.8623,58,0.909485
69.9813,57,0.909485
69.9896,58,0.909485
70.0698,59,1.09689
70.0744,60,1.09689
70.3265,61,0.923153
70.4631,60,0.923153
70.552,61,1.14168
70.5579,62,1.14168
70.5743,61,1.14168
70.6678,62,1.14168
70.9586,61,1.13363
71.0554,62,1.13363
71.1458,63,0.814908
71.187,62,1.15719
71.3004,61,1.15719
71.4546,60,1.15719
71.6004,59,1.15719
71.6799,60,1.15719
71.6868,59,1.15719
71.7803,58,0.850809
71.8786,59,1.16105
71.915,60,1.16105
71.9831,59,1.16105
72.0619,58,0.802291
72.1158,57,0.802291
72.1659,56,0.802291
72.3039,57,0.802291
72.3451,56,0.802291
72.4902,55,0.914762
72.5546,56,0.914762
72.8163,57,0.914762
72.893,56,0.914762
72.9578,57,1.04239
73.0317,56,1.04239
73.1027,57,0.964767
73.1337,56,0.964767
73.2913,57,1.14195
73.4783,56,0.758067
73.6074,55,0.95227
73.9759,56,0.810891
